Date,SPY
2021-03-05 00:00:00+00:00,363.5343322753906
2021-03-08 00:00:00+00:00,361.724365234375
2021-03-09 00:00:00+00:00,366.8888244628906
2021-03-10 00:00:00+00:00,369.1725769042969
2021-03-11 00:00:00+00:00,372.9156494140625
2021-03-12 00:00:00+00:00,373.41790771484375
2021-03-15 00:00:00+00:00,375.6448059082031
2021-03-16 00:00:00+00:00,375.1709899902344
2021-03-17 00:00:00+00:00,376.4503479003906
2021-03-18 00:00:00+00:00,370.97308349609375
2021-03-19 00:00:00+00:00,370.28668212890625
2021-03-22 00:00:00+00:00,373.243408203125
2021-03-23 00:00:00+00:00,370.3056640625
2021-03-24 00:00:00+00:00,368.4232177734375
2021-03-25 00:00:00+00:00,370.49578857421875
2021-03-26 00:00:00+00:00,376.4664001464844
2021-03-29 00:00:00+00:00,376.27618408203125
2021-03-30 00:00:00+00:00,375.27801513671875
2021-03-31 00:00:00+00:00,376.799072265625
2021-04-01 00:00:00+00:00,380.86822509765625
2021-04-05 00:00:00+00:00,386.33477783203125
2021-04-06 00:00:00+00:00,386.106689453125
2021-04-07 00:00:00+00:00,386.5534973144531
2021-04-08 00:00:00+00:00,388.38836669921875
2021-04-09 00:00:00+00:00,391.2120361328125
2021-04-12 00:00:00+00:00,391.35467529296875
2021-04-13 00:00:00+00:00,392.5145263671875
2021-04-14 00:00:00+00:00,391.1740417480469
2021-04-15 00:00:00+00:00,395.3761901855469
2021-04-16 00:00:00+00:00,396.6977233886719
2021-04-19 00:00:00+00:00,394.7487487792969
2021-04-20 00:00:00+00:00,391.8585205078125
2021-04-21 00:00:00+00:00,395.5663146972656
2021-04-22 00:00:00+00:00,391.95355224609375
2021-04-23 00:00:00+00:00,396.2032775878906
2021-04-26 00:00:00+00:00,397.0303955078125
2021-04-27 00:00:00+00:00,396.9448547363281
2021-04-28 00:00:00+00:00,396.8307800292969
2021-04-29 00:00:00+00:00,399.35968017578125
2021-04-30 00:00:00+00:00,396.73565673828125
2021-05-03 00:00:00+00:00,397.5913391113281
2021-05-04 00:00:00+00:00,395.13848876953125
2021-05-05 00:00:00+00:00,395.26214599609375
2021-05-06 00:00:00+00:00,398.41845703125
2021-05-07 00:00:00+00:00,401.31817626953125
2021-05-10 00:00:00+00:00,397.34417724609375
2021-05-11 00:00:00+00:00,393.7979736328125
